Date,Month,Day,Year,Income,Electricity,Gas,Internet,Water,Food,Groceries,Rent,Transportation,Healthcare,Shopping,Entertainment,Dining Out,Subscription Services,Clothing,Electronics,Zakat,Investment,Emergency Fund,Retirement,Education,Travel,Gifts,Home Maintenance,Others,Total_Expenses,Savings_Rate
2023-02-11,2,11,2023,2420.74,86.28,41.57,53.82,34.62,331.13,262.79,712.96,143.94,86.38,200.3,97.65,179.9,24.47,83.45,51.89,163.38,281.12,176.58,439.47,178.18,245.27,42.92,108.76,93.74,4120.57,-0.7021943703165148
2023-09-27,9,27,2023,3294.99,72.79,45.84,70.66,37.28,475.64,251.96,664.56,145.85,108.78,218.77,103.39,124.38,24.78,92.5,44.93,190.2,306.05,202.25,357.39,178.37,329.2,59.52,95.47,117.47,4318.030000000001,-0.3104834916039202
2023-09-05,9,5,2023,2914.19,87.54,50.62,62.78,32.87,324.21,298.59,790.99,134.4,100.2,196.24,99.76,170.83,34.19,90.75,50.15,187.33,302.98,228.19,379.52,147.06,273.9,57.99,110.26,111.23,4322.58,-0.4832869510910407
2023-05-10,5,10,2023,2596.53,71.86,52.67,60.94,39.67,360.64,251.7,826.05,134.0,101.76,187.87,91.26,167.15,34.1,103.62,54.56,219.59,310.81,178.59,460.35,151.26,339.6,56.45,116.41,81.15,4452.0599999999995,-0.7146191262954786
2023-08-28,8,28,2023,2841.14,86.87,44.4,61.76,42.55,436.28,306.3,755.42,142.55,110.5,236.4,111.34,177.41,34.34,108.17,43.63,163.19,301.77,208.18,385.79,178.57,275.0,56.53,101.02,105.14,4473.110000000001,-0.5744067522191799
2023-06-03,6,3,2023,3158.31,85.82,44.32,66.33,42.33,321.33,327.74,709.47,173.87,89.25,195.5,116.6,124.77,35.98,95.49,50.06,180.61,337.76,234.68,391.05,159.92,357.97,41.24,105.21,112.1,4399.4,-0.3929601590724152
2023-06-08,6,8,2023,2700.45,89.19,51.71,56.9,34.98,361.93,252.91,814.84,153.51,90.36,205.75,83.87,150.4,26.43,110.99,40.79,201.7,297.66,221.29,383.97,156.08,270.84,47.6,101.99,91.18,4296.87,-0.5911681386435594
2023-02-12,2,12,2023,2861.01,87.46,41.25,50.49,39.98,408.27,294.31,739.9,176.44,106.83,169.47,93.08,144.68,34.56,96.46,43.56,182.13,266.17,233.91,348.84,166.07,348.89,54.69,105.52,99.72,4332.68,-0.5143882754691524
2023-08-01,8,1,2023,2804.4,71.45,49.61,57.21,38.26,464.24,291.18,889.25,133.14,85.81,167.72,105.54,163.02,27.33,102.47,41.64,230.39,297.9,206.24,401.15,173.23,347.87,53.79,84.05,107.14,4589.63,-0.6365818000285266
2023-02-03,2,3,2023,3117.65,77.15,44.07,51.81,43.87,470.67,334.75,933.69,169.92,103.54,164.66,85.75,133.17,25.32,94.95,48.38,237.96,263.68,215.22,401.53,136.59,324.97,44.91,116.96,111.47,4634.990000000001,-0.48669350311933685
2023-04-04,4,4,2023,2554.68,70.08,58.2,59.75,37.05,406.46,325.59,671.32,145.56,93.76,191.24,109.78,170.37,34.16,97.85,41.29,189.47,254.28,213.58,478.71,146.49,340.13,47.68,84.65,92.64,4360.09,-0.7067069065401539
2023-04-12,4,12,2023,3028.33,83.01,48.03,63.62,46.44,401.83,287.33,889.88,125.61,109.89,165.24,86.59,133.83,32.58,110.91,58.82,214.74,244.4,170.45,422.58,169.26,320.18,57.74,88.99,106.47,4438.42,-0.4656328735639776
2023-10-05,10,5,2023,3295.8,78.87,52.68,53.1,42.33,329.72,351.27,887.4,167.65,111.0,203.89,86.37,120.09,31.33,94.5,45.02,209.34,300.44,191.09,394.82,140.34,294.15,44.55,100.83,96.36,4427.14,-0.34326718854299415
2023-09-22,9,22,2023,2491.43,95.02,59.98,53.1,41.47,340.82,276.8,667.88,171.71,111.83,219.43,88.11,132.22,33.64,118.55,53.18,227.15,302.45,208.06,367.88,137.19,308.47,41.2,118.6,80.96,4255.7,-0.7081354884544218
2023-06-01,6,1,2023,2568.57,78.96,47.13,61.96,41.15,340.45,277.88,956.6,150.41,112.68,180.58,91.04,151.85,33.02,102.54,48.66,224.45,241.51,236.93,343.71,173.13,293.68,40.71,102.99,95.07,4427.089999999999,-0.7235621376875067
2023-05-27,5,27,2023,2912.04,88.09,43.04,71.8,42.05,445.71,344.58,752.88,129.21,91.62,196.89,112.0,170.3,35.43,108.93,58.36,193.91,350.82,180.83,466.77,172.89,351.59,48.41,99.82,116.89,4672.82,-0.6046551558357715
2023-08-14,8,14,2023,3565.49,78.08,41.34,49.23,46.49,476.04,350.53,950.93,172.76,99.34,237.69,89.35,150.46,30.34,109.06,59.67,222.02,294.37,180.39,352.94,125.58,252.34,52.94,82.87,107.05,4611.8099999999995,-0.29345756123281785
2023-10-12,10,12,2023,2820.54,93.86,52.85,62.83,43.01,434.85,296.69,902.58,124.85,102.41,224.14,116.64,150.29,25.06,101.99,55.77,202.28,348.37,171.12,416.32,147.99,272.08,50.07,98.52,103.0,4597.57,-0.6300318378750167
2023-09-02,9,2,2023,2494.84,91.46,59.74,69.07,44.19,321.53,245.86,645.96,174.23,108.28,165.6,102.85,137.48,29.21,93.14,48.67,187.14,311.01,224.8,350.99,146.65,240.5,50.84,96.68,117.5,4063.379999999999,-0.628713665004569
2023-02-02,2,2,2023,3511.49,73.68,56.93,62.14,32.87,446.45,295.19,733.89,133.03,111.85,200.5,97.85,158.93,25.65,89.48,54.47,231.79,296.6,239.96,475.45,143.63,242.16,47.4,96.28,108.21,4454.3899999999985,-0.26851849215005563
2023-03-22,3,22,2023,3597.82,68.12,47.75,51.9,35.74,341.44,358.25,957.37,133.93,85.66,168.14,108.61,169.15,29.25,81.25,54.1,200.04,359.95,239.57,337.53,153.06,264.26,51.76,107.5,101.73,4506.0599999999995,-0.25244175639692906
2023-04-09,4,9,2023,2837.66,66.21,54.8,70.23,34.99,388.52,299.74,923.73,136.91,101.0,201.86,108.0,174.08,27.56,107.42,57.87,208.63,299.8,169.02,354.65,154.08,334.57,42.97,110.47,102.15,4529.26,-0.5961249762127953
2023-03-22,3,22,2023,3171.71,71.2,43.66,64.79,39.32,368.99,333.18,922.17,148.34,94.9,185.51,112.23,121.61,35.12,107.57,49.73,188.15,261.95,238.41,467.35,145.26,340.09,40.81,99.07,111.86,4591.2699999999995,-0.4475692922745142
2023-03-22,3,22,2023,3269.76,73.58,52.28,50.81,42.79,322.02,296.37,671.38,169.1,98.36,205.2,99.83,141.38,26.44,95.31,40.21,182.08,333.09,185.07,477.99,140.51,312.79,42.79,114.46,89.21,4263.05,-0.30378070561753767
2023-04-20,4,20,2023,2945.7,69.32,47.93,69.82,41.21,375.25,294.12,721.83,136.44,117.97,217.89,84.82,175.05,28.53,103.66,58.71,183.21,346.52,231.73,386.61,129.73,345.02,41.2,83.86,85.75,4376.18,-0.4856163220966156
2023-06-27,6,27,2023,3262.18,80.35,44.71,55.49,46.96,341.51,298.14,645.4,175.37,94.19,200.61,111.38,156.55,24.26,97.41,45.2,166.13,358.8,199.53,408.71,143.52,299.97,56.21,97.14,88.91,4236.450000000001,-0.29865611339656334
2023-09-09,9,9,2023,2856.3,68.04,47.95,48.15,43.52,411.43,311.97,717.97,152.75,80.92,213.38,111.07,156.55,35.84,93.1,55.95,239.09,279.37,168.27,413.67,156.3,289.1,41.21,117.37,96.79,4349.76,-0.5228652452473479
2023-03-24,3,24,2023,2953.56,64.34,47.7,48.43,37.79,329.31,332.5,671.7,168.37,118.93,209.61,94.53,146.45,30.67,83.84,49.66,219.69,240.73,209.22,403.92,148.41,292.97,53.14,83.0,107.22,4192.129999999999,-0.4193481764379255
2023-03-02,3,2,2023,2835.05,91.47,46.45,71.69,33.03,367.83,329.46,860.7,155.36,85.22,202.76,95.43,167.39,29.54,80.06,51.86,180.17,252.61,225.31,407.71,153.09,256.48,51.04,115.51,119.66,4429.830000000001,-0.5625227068305676
2023-09-09,9,9,2023,3276.35,79.67,41.92,64.18,40.67,393.57,262.45,887.68,131.6,107.47,187.28,116.99,169.8,33.95,96.27,53.0,190.36,343.17,180.17,438.92,131.79,240.79,54.65,104.8,117.27,4468.42,-0.36384085949303346
2023-03-26,3,26,2023,2426.1,73.35,43.56,58.08,38.85,347.52,356.72,716.93,166.81,103.69,184.42,83.3,171.63,26.18,100.13,53.34,233.9,311.61,176.1,440.15,161.23,261.2,46.24,103.85,106.18,4364.970000000001,-0.7991715098305928
2023-03-20,3,20,2023,3399.97,88.51,41.09,49.79,33.72,462.42,260.37,777.87,158.54,101.05,216.01,97.67,130.48,35.48,105.84,46.9,202.5,290.91,238.33,404.99,127.65,242.08,53.81,85.94,93.09,4345.040000000001,-0.2779642173313297
2023-08-06,8,6,2023,2458.35,66.19,41.77,63.33,46.22,466.85,269.33,645.3,132.75,101.05,225.98,102.46,123.67,33.9,105.19,43.33,170.9,315.07,219.71,441.25,167.5,289.84,58.88,117.99,83.81,4332.27,-0.7622673744584785
2023-02-09,2,9,2023,2438.08,89.68,45.46,52.28,45.82,436.07,324.47,651.02,175.11,83.2,208.62,108.95,127.0,30.05,100.43,47.43,169.87,356.6,165.06,460.32,176.55,278.74,53.28,92.11,86.62,4364.739999999999,-0.7902365796036221
2023-03-24,3,24,2023,3270.48,74.99,56.78,50.72,34.66,400.59,333.28,938.51,123.6,100.85,191.62,112.08,131.71,24.66,99.4,51.15,195.11,310.73,182.74,472.71,149.57,347.22,42.15,83.73,91.03,4599.589999999999,-0.4063960030331937
2023-02-26,2,26,2023,2763.59,72.19,54.09,60.04,47.99,446.03,278.17,771.05,122.53,93.97,178.19,118.77,152.37,26.87,117.23,41.31,172.74,280.28,178.23,386.72,131.09,350.84,49.46,119.22,109.73,4359.11,-0.577336001360549
2023-07-01,7,1,2023,2619.84,71.35,43.86,65.57,43.54,396.24,241.62,887.53,168.83,114.02,231.5,102.03,141.36,29.06,116.75,47.54,227.3,341.23,238.84,469.7,160.17,303.29,46.61,102.11,84.01,4674.0599999999995,-0.7841013191645289
2023-07-10,7,10,2023,2820.28,79.21,49.42,48.56,45.5,377.74,291.15,927.04,174.56,119.46,196.95,82.33,168.7,28.68,117.82,45.7,222.25,243.96,161.68,353.08,162.25,281.87,51.24,101.16,114.37,4444.6799999999985,-0.5759711801665076
2023-02-03,2,3,2023,2786.26,90.55,49.34,48.51,43.54,468.97,318.22,819.61,173.4,116.77,194.31,80.03,169.29,27.81,90.42,49.33,185.17,329.58,183.8,403.98,135.51,351.17,44.74,103.63,91.23,4568.91,-0.6398003057862509
2023-11-05,11,5,2023,2601.77,76.76,48.28,53.2,46.3,335.32,355.74,807.14,162.87,89.13,230.41,89.33,136.76,32.41,104.63,46.09,166.36,349.92,232.14,411.81,170.66,314.06,49.24,98.84,107.12,4514.5199999999995,-0.7351725940417483
2023-02-15,2,15,2023,2628.26,81.07,52.1,67.85,38.59,466.77,287.07,658.7,132.3,84.66,225.76,119.48,167.04,31.51,100.06,41.35,235.47,296.59,208.45,393.79,162.5,316.93,51.58,102.86,89.66,4412.139999999999,-0.6787304147991443
2023-10-22,10,22,2023,2469.02,88.93,59.03,51.38,37.11,367.81,337.88,656.58,158.47,114.25,235.54,105.34,121.56,35.97,90.88,54.1,213.33,240.45,230.7,458.47,144.98,308.05,58.72,115.93,112.58,4398.04,-0.7812897424889227
2023-07-09,7,9,2023,3280.96,91.57,50.42,66.01,39.28,393.61,307.04,648.18,159.54,90.52,169.2,81.07,179.98,33.87,96.41,53.58,235.83,299.5,239.9,350.53,149.9,315.97,55.22,81.29,113.83,4302.25,-0.31127779674241685
2023-06-18,6,18,2023,3480.76,89.92,43.89,49.35,42.8,345.63,254.92,910.38,178.96,91.29,161.56,101.13,164.45,27.81,86.82,41.65,222.42,356.43,220.35,436.79,162.56,340.66,42.41,93.78,95.13,4561.089999999999,-0.31037187280938616
2023-01-27,1,27,2023,2661.89,79.15,46.47,65.68,46.52,321.71,270.8,804.77,173.47,85.96,203.03,113.06,124.91,24.41,108.7,55.77,168.6,278.25,171.46,469.83,130.41,298.05,58.45,111.11,107.41,4317.979999999999,-0.6221481729147331
2023-10-21,10,21,2023,2837.93,89.94,46.26,59.1,43.68,400.89,346.21,891.28,146.91,94.7,224.56,97.45,155.72,26.94,93.71,55.77,195.86,326.09,216.64,361.75,161.78,342.19,53.18,84.78,93.87,4609.259999999999,-0.624162681954805
2023-02-26,2,26,2023,2409.59,93.57,52.66,49.88,39.9,351.67,359.51,745.59,147.51,116.26,164.7,107.55,161.55,28.92,108.77,49.68,192.76,300.85,200.58,404.13,150.6,335.66,44.8,98.62,95.11,4400.83,-0.8263812515822192
2023-01-12,1,12,2023,2905.15,84.8,49.01,51.17,37.69,430.23,347.05,750.14,135.94,87.83,169.34,106.8,177.4,25.91,113.48,48.38,236.03,334.09,236.53,363.15,159.69,276.83,45.49,87.32,100.7,4455.000000000001,-0.5334836411200802
2023-06-21,6,21,2023,3225.36,91.23,51.87,71.04,32.9,393.07,252.99,740.42,146.2,109.11,179.76,99.59,120.06,26.34,109.62,41.37,193.93,302.38,172.92,321.53,177.7,264.46,54.68,95.71,115.52,4164.4,-0.29114269414887006
2023-04-30,4,30,2023,2933.9,67.38,42.64,57.45,41.52,348.6,313.1,847.41,128.01,102.88,195.6,83.6,156.65,32.15,92.41,50.7,197.94,321.71,163.49,355.49,121.34,315.0,58.45,85.27,94.54,4273.33,-0.4565356692457138
2023-02-10,2,10,2023,3501.81,93.25,55.09,50.55,47.12,443.53,280.27,697.71,147.36,107.67,192.2,90.4,145.39,34.39,97.45,57.18,189.29,270.02,182.68,421.81,169.87,309.51,52.89,88.6,97.7,4321.929999999999,-0.2341988857190994
2023-10-26,10,26,2023,3529.64,70.19,45.99,57.96,47.62,345.53,249.44,691.78,156.49,109.15,195.66,105.6,138.05,27.86,98.97,57.34,219.38,320.3,169.7,359.69,175.41,247.84,59.56,83.32,103.31,4136.140000000001,-0.17183055495744648
2023-07-13,7,13,2023,3030.57,71.74,51.82,64.83,32.77,446.0,300.2,824.56,145.98,109.0,174.3,80.65,168.59,25.01,116.85,41.54,235.74,243.33,211.34,356.4,144.41,302.32,57.16,91.49,104.33,4400.36,-0.45199087960350676
2023-11-06,11,6,2023,2568.92,81.94,48.53,59.55,36.74,350.0,354.9,746.16,126.86,117.12,232.63,118.09,141.94,30.79,117.55,50.8,198.05,358.95,214.95,326.8,124.14,327.73,57.99,83.71,100.0,4405.92,-0.7150864954922691
2023-09-06,9,6,2023,2508.18,95.42,51.8,68.21,36.59,369.6,317.54,819.52,154.95,88.53,226.51,90.88,122.41,24.13,86.7,53.63,236.13,356.24,235.17,435.75,136.27,357.31,59.0,86.61,81.46,4590.36,-0.8301557304499677
2023-04-29,4,29,2023,3575.29,66.82,51.11,60.88,38.09,409.71,272.4,718.48,158.07,98.96,195.03,107.74,178.06,26.38,117.61,51.36,202.91,309.3,204.08,432.2,140.43,308.84,47.25,101.18,117.66,4414.55,-0.2347390001929914
2023-10-26,10,26,2023,3313.87,88.24,46.2,52.4,38.68,367.29,349.75,886.6,124.0,101.16,160.32,89.29,136.18,29.42,108.09,48.45,220.09,312.23,203.19,362.45,134.31,248.75,55.21,95.85,99.93,4358.080000000001,-0.3151028857498939
2023-01-03,1,3,2023,3516.35,78.06,41.41,56.93,40.98,341.9,247.78,719.41,122.76,91.28,182.85,100.29,139.6,35.85,80.81,42.24,187.78,260.46,184.75,431.74,120.47,294.52,47.24,91.72,106.61,4047.4399999999987,-0.15103445333939988
2023-06-16,6,16,2023,2939.87,67.68,41.87,70.97,47.07,323.82,340.72,874.38,134.38,118.37,201.67,103.9,128.11,30.47,113.63,43.37,169.95,258.49,179.26,427.54,164.03,249.64,51.07,99.61,115.64,4355.639999999999,-0.4815757159330173
2023-01-24,1,24,2023,2466.42,79.86,44.47,51.44,34.63,464.33,315.62,707.83,177.55,106.42,190.76,118.29,157.87,26.56,95.08,59.32,207.43,272.81,171.64,451.03,130.33,256.61,58.06,91.46,99.15,4368.549999999999,-0.7712109048742709
2023-09-14,9,14,2023,3437.16,84.53,44.39,65.92,34.54,380.6,332.79,935.71,160.34,87.21,172.0,97.82,142.53,29.99,115.59,59.99,188.31,265.69,214.54,427.43,124.3,294.77,40.51,112.51,100.29,4512.3,-0.31279893865866015
2023-12-23,12,23,2023,2500.47,89.37,55.03,65.24,41.19,479.48,257.2,874.1,171.8,85.69,168.75,113.98,155.97,35.77,94.25,52.05,189.64,256.48,215.68,356.46,121.87,314.35,51.77,110.73,104.71,4461.5599999999995,-0.7842885537518945
2023-01-19,1,19,2023,3381.18,90.28,52.12,62.66,38.52,390.21,284.13,666.56,176.37,93.75,221.61,103.76,137.05,32.8,85.64,59.92,232.3,295.59,177.8,343.49,153.73,259.63,44.62,118.99,90.15,4211.680000000001,-0.24562430867330382
2023-04-20,4,20,2023,2643.37,85.55,47.44,64.55,42.21,455.93,343.92,797.63,140.42,89.27,207.54,119.13,124.58,34.38,118.99,46.6,169.11,343.2,193.61,375.42,142.87,329.09,47.56,116.42,113.57,4548.99,-0.7209055107684509
2023-01-18,1,18,2023,2825.21,67.43,57.35,50.25,41.95,333.9,304.79,930.65,167.36,89.06,189.28,86.68,157.94,33.56,93.47,42.45,186.82,306.13,169.06,443.96,162.42,269.13,45.21,83.12,89.32,4401.29,-0.5578629553201354
2023-04-09,4,9,2023,3386.14,68.44,58.7,63.24,34.05,325.13,357.15,785.63,177.83,101.6,174.0,85.04,145.81,35.64,118.47,47.94,191.51,357.49,239.13,431.31,158.56,290.54,40.01,99.22,104.99,4491.429999999999,-0.3264159190110272
2023-07-31,7,31,2023,3368.01,81.41,50.8,67.26,46.76,439.85,301.15,784.96,177.25,102.43,167.89,86.76,154.16,27.98,111.25,41.62,237.61,255.44,234.87,368.83,158.98,303.12,43.8,80.57,102.74,4427.49,-0.3145715125548913
2023-03-16,3,16,2023,3520.38,75.81,42.57,65.26,41.71,455.7,329.32,701.16,161.24,85.02,215.75,83.27,134.55,35.26,80.52,47.93,185.83,263.66,173.73,416.08,177.06,349.63,59.32,82.83,83.91,4347.119999999999,-0.2348439657082471
2023-10-13,10,13,2023,2852.71,73.89,53.65,50.66,33.18,334.9,329.85,733.9,162.1,106.75,180.17,96.51,139.99,34.5,87.68,48.31,189.99,352.17,197.79,344.21,155.08,246.21,40.3,91.27,80.12,4163.18,-0.4593772237626679
2023-04-06,4,6,2023,2592.32,65.28,40.26,60.68,44.36,405.02,343.06,851.23,174.76,83.23,215.53,90.7,147.57,25.41,115.42,40.43,189.21,307.46,202.32,425.56,133.3,331.51,52.46,80.33,114.94,4540.03,-0.7513385693124304
2023-05-20,5,20,2023,2593.55,92.07,56.37,53.72,38.73,389.02,331.69,646.68,178.17,116.26,171.86,119.53,153.52,31.57,88.27,50.63,165.49,341.55,225.41,335.12,125.84,283.43,41.99,116.59,118.9,4272.409999999999,-0.6473212392280845
2023-11-03,11,3,2023,2988.18,80.47,51.27,64.23,36.5,427.86,258.53,650.75,146.26,114.22,196.63,106.92,170.63,29.12,112.96,42.05,162.65,312.41,184.8,352.18,155.81,342.97,58.12,105.29,85.58,4248.21,-0.42167138525791625
2023-04-20,4,20,2023,2860.39,87.79,44.77,59.35,36.14,458.08,333.07,697.17,160.71,80.52,235.5,112.45,131.76,33.83,119.04,49.17,237.23,244.74,212.97,465.17,169.07,350.46,50.29,83.33,117.36,4569.969999999999,-0.5976737437901823
2023-12-07,12,7,2023,3576.66,87.9,57.54,53.14,38.64,447.77,248.82,666.15,162.89,98.98,219.64,113.01,143.01,32.83,117.06,44.0,173.01,340.89,212.61,396.97,152.71,303.68,48.06,103.99,97.76,4361.06,-0.219310753608115
2023-01-17,1,17,2023,2522.7,70.78,50.27,61.38,33.63,342.98,278.56,781.33,151.18,86.93,213.8,117.29,133.92,35.83,114.81,58.4,186.94,291.52,177.15,477.06,128.5,255.75,56.49,116.34,85.25,4306.09,-0.7069370119316607
2023-08-02,8,2,2023,2762.52,64.53,45.17,54.59,44.8,350.77,240.65,761.93,143.43,93.5,195.04,96.85,163.68,28.85,105.29,43.03,238.68,298.32,179.05,347.6,121.68,277.34,59.9,101.46,100.48,4156.62,-0.504647930150732
2023-10-16,10,16,2023,3460.15,86.34,51.34,53.97,33.6,416.75,271.35,778.22,151.02,110.63,172.0,113.22,159.89,32.78,99.02,54.86,187.64,315.58,168.22,452.3,145.45,354.3,54.27,97.08,85.89,4445.72,-0.28483447249396704
2023-09-09,9,9,2023,3548.06,89.52,47.51,63.41,40.83,445.68,310.29,760.98,138.13,97.11,172.61,97.32,155.88,34.7,118.78,43.66,236.31,296.78,235.29,431.73,144.64,357.03,45.56,108.61,87.33,4559.69,-0.2851220103380438
2023-05-29,5,29,2023,3364.09,78.97,44.86,55.08,39.23,409.36,260.57,655.3,131.49,106.52,200.94,94.48,174.0,25.91,109.18,53.48,166.19,298.21,214.02,347.66,165.17,353.82,48.39,94.67,118.19,4245.689999999999,-0.2620619543472376
2023-06-10,6,10,2023,2590.06,84.97,52.72,71.53,44.96,452.08,256.14,894.48,147.27,102.02,230.99,112.28,122.85,32.66,81.96,40.77,175.27,245.85,223.27,394.18,170.4,326.67,52.73,85.21,83.56,4484.82,-0.731550620448947
2023-07-04,7,4,2023,3457.88,69.78,50.05,55.41,45.69,417.91,284.46,643.14,168.09,113.35,198.84,102.29,123.05,26.4,103.83,47.33,182.06,305.19,194.55,391.99,163.82,272.51,59.35,85.61,104.48,4209.179999999999,-0.21727185443103844
2023-12-17,12,17,2023,3555.95,85.29,59.52,65.11,37.16,383.84,250.25,958.63,139.15,114.73,233.13,113.65,148.95,27.27,111.39,41.29,184.27,283.6,178.85,391.98,176.54,330.11,49.86,82.38,81.07,4528.019999999999,-0.27336436114118556
2023-10-18,10,18,2023,3035.66,72.67,46.92,57.76,41.56,448.91,315.06,767.51,160.1,100.6,212.39,87.45,173.25,33.98,117.83,58.94,237.56,318.33,194.41,474.2,129.27,264.79,59.54,82.24,105.52,4560.79,-0.5024047488849213
2023-01-20,1,20,2023,3155.95,65.03,44.93,53.7,38.33,452.37,245.2,668.98,170.07,105.71,194.83,97.95,156.37,27.22,95.38,48.63,163.55,280.23,220.68,438.31,155.04,273.43,59.61,119.17,90.73,4265.449999999999,-0.35155816790506794
2023-12-30,12,30,2023,3129.2,84.9,47.78,56.74,32.7,446.45,292.64,863.6,172.9,96.66,173.83,117.78,140.18,28.0,115.53,57.62,168.58,349.4,217.53,479.56,177.44,245.22,52.67,104.5,97.35,4619.56,-0.4762750862840345
2023-01-13,1,13,2023,2678.56,71.45,40.26,63.48,43.35,380.91,357.15,931.44,153.94,84.93,234.32,114.64,134.91,26.41,92.91,55.92,202.73,272.25,177.57,348.47,165.58,270.93,45.34,94.98,100.43,4464.3,-0.6666791111642077
2023-07-27,7,27,2023,2762.38,95.16,48.32,50.3,37.25,345.3,300.52,816.5,139.67,117.35,168.74,96.51,138.1,33.02,105.2,53.82,207.01,308.54,195.11,431.07,156.63,322.91,48.47,106.77,119.71,4441.9800000000005,-0.6080264120070376
2023-02-20,2,20,2023,2567.01,78.07,41.24,48.74,43.14,404.96,259.88,687.32,174.78,103.38,216.01,82.68,148.56,35.9,99.53,52.17,225.27,243.95,222.59,322.92,160.44,242.27,56.84,107.18,109.8,4167.62,-0.6235308783370535
2023-11-14,11,14,2023,2934.91,88.7,53.88,55.28,42.32,321.12,277.23,818.17,159.77,83.28,187.3,82.77,138.62,28.94,93.29,59.95,187.75,256.89,189.74,387.52,168.08,256.26,54.5,81.18,95.28,4167.819999999999,-0.42008443189058575
2023-02-25,2,25,2023,3344.09,90.09,45.5,70.04,45.01,467.39,319.54,799.72,143.07,99.47,187.51,84.89,145.33,30.33,104.28,57.99,203.17,316.96,181.33,380.19,174.49,322.29,59.22,112.75,109.81,4550.370000000001,-0.36071995669973017
2023-11-29,11,29,2023,2560.85,89.2,59.09,51.29,33.5,336.29,254.93,682.86,178.23,104.4,238.24,93.87,150.13,32.75,91.65,51.67,175.68,286.9,210.61,468.25,142.5,342.6,53.93,83.63,88.86,4301.06,-0.6795439014389756
2023-12-19,12,19,2023,2761.7,72.17,40.55,60.29,43.51,345.62,280.51,926.25,127.68,118.3,212.97,101.76,140.55,25.61,116.97,44.36,236.13,277.33,174.82,355.96,124.76,344.69,46.22,112.71,103.28,4433.000000000001,-0.6051707281746754
2023-08-20,8,20,2023,3155.89,91.88,40.17,68.91,43.72,429.9,332.19,851.97,176.46,119.69,166.25,114.48,175.97,24.21,106.44,46.28,178.4,281.05,223.49,359.12,162.52,348.55,45.54,113.67,83.06,4583.92,-0.45249676002649025
2023-03-08,3,8,2023,3400.7,85.27,51.27,60.86,43.14,467.32,272.44,664.54,146.29,102.88,166.41,118.52,151.65,28.97,91.24,48.84,160.36,240.73,173.35,453.3,126.08,307.38,49.72,115.29,96.73,4222.579999999999,-0.24167965418884324
2023-11-03,11,3,2023,3294.91,81.41,42.96,61.7,45.02,328.95,253.81,695.3,150.59,80.82,222.1,101.63,122.07,34.58,89.68,43.44,201.48,337.81,197.1,378.69,158.74,326.5,49.09,86.01,100.14,4189.62,-0.27154307704914554
2023-10-12,10,12,2023,3145.11,64.59,48.38,69.54,42.29,426.23,291.08,922.89,134.0,119.01,234.2,82.01,129.0,32.19,99.72,48.24,196.37,336.1,195.6,357.44,156.64,307.95,46.62,115.11,107.16,4562.359999999999,-0.4506201690878852
2023-12-24,12,24,2023,3152.9,84.87,41.88,49.77,38.51,402.75,346.05,888.63,174.04,106.08,169.24,94.8,130.82,35.16,82.06,40.5,183.6,353.43,208.5,345.08,154.91,289.52,57.37,105.0,96.04,4478.609999999999,-0.42047321513527186
2023-02-22,2,22,2023,2889.2,77.16,42.49,60.85,39.41,439.37,251.22,646.51,154.41,82.4,227.47,99.01,146.59,34.97,97.47,46.43,213.48,336.3,231.3,417.35,179.11,279.76,43.3,81.71,90.61,4318.68,-0.49476671743043077
2023-12-01,12,1,2023,2675.6,77.38,46.27,59.14,47.59,476.28,349.12,850.93,158.53,108.01,212.07,105.95,128.92,29.82,93.78,51.79,217.13,287.8,175.31,417.99,133.14,258.77,42.35,94.39,106.51,4528.970000000002,-0.6926932276872485
2023-01-24,1,24,2023,2436.4,83.15,52.07,52.19,45.78,404.33,358.04,900.69,151.37,118.16,167.52,107.36,125.82,26.28,93.05,50.4,196.37,344.13,166.84,462.99,125.53,246.94,53.71,108.72,113.66,4555.100000000001,-0.8696026924971274
2023-10-25,10,25,2023,2675.47,79.22,47.2,69.89,38.03,403.47,276.31,719.96,163.55,114.47,203.75,84.54,145.04,26.08,87.69,56.31,214.34,241.09,229.39,357.29,131.8,333.58,53.64,113.55,99.14,4289.330000000001,-0.6032061656456627
2023-01-19,1,19,2023,3021.76,74.6,53.9,67.89,43.36,470.48,334.66,798.41,172.55,89.05,221.67,101.06,144.63,27.49,113.51,46.06,181.14,333.01,188.43,378.3,141.03,266.66,41.23,81.76,85.44,4456.32,-0.47474319601821435
